S_148kg,S_750kg,S_1250kg,Su_260kg,Su_473kg,N_0p0014137kg,N_0p567kg,N_6kg,N_148kg,N_260kg,N_473kg,N_750kg,N_1250kg,Sns,B,TimeStep
0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66
0,0,662,0,0,0,0,0,0,0,0,0,0,2,0,66
0,0,551,1,0,0,1,0,1,0,0,0,0,1,0,66
0,713,0,1,0,0,1,0,1,0,0,0,0,0,0,66
0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,66
0,0,0,2,1,0,0,0,0,0,0,0,0,6,0,66
81,0,0,10,2,0,0,2,0,1,0,0,0,21,2,66
499,153,49,15,3,0,0,0,1,0,0,0,0,34,4,66
198,319,107,9,1,0,0,0,0,0,0,0,0,8,1,66
71,0,0,10,0,0,0,0,0,0,0,0,0,8,1,66
187,136,23,2,1,0,0,0,0,0,0,0,0,0,1,66
7,73,0,0,2,0,0,3,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,66
45,144,0,0,2,0,0,2,1,0,0,0,0,0,0,66
0,0,0,1,1,0,1,4,1,0,0,0,0,1,1,66
0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,66
0,0,0,0,4,0,0,10,1,0,0,0,0,0,0,66
0,0,0,0,0,0,0,5,3,0,0,0,0,0,1,66
74,0,0,0,1,0,1,3,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,66
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,66
17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,67
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,67
0,0,663,0,0,0,0,0,0,0,0,0,0,1,0,67
0,0,561,0,0,0,1,0,0,0,0,0,0,1,0,67
0,706,0,1,0,0,1,0,0,0,0,0,0,2,2,67
0,0,0,2,0,0,0,0,1,1,0,0,0,7,0,67
0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,67
78,0,0,8,2,0,0,0,0,0,0,0,0,17,0,67
497,161,54,12,1,0,1,0,1,0,1,0,0,28,0,67
195,315,107,5,1,0,0,0,0,0,0,0,0,9,0,67
78,0,0,5,2,0,0,0,2,0,0,0,0,12,0,67
185,130,30,4,4,0,0,2,0,0,0,0,0,0,0,67
9,73,0,0,4,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,67
49,143,0,3,1,0,0,0,1,0,0,0,0,1,0,67
0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,67
0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,67
0,0,0,1,1,0,1,4,3,0,0,0,0,0,1,67
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,67
73,0,0,0,0,0,0,3,0,0,0,0,0,0,1,67
0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,67
6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67
0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,668,0,0,0,0,0,0,0,0,0,0,1,0,68
0,0,557,1,0,0,0,0,1,0,0,0,0,0,0,68
0,703,0,2,0,0,0,2,0,0,0,0,0,2,0,68
0,0,0,4,0,0,0,1,0,0,0,0,0,4,1,68
0,0,0,3,0,0,1,0,0,1,0,0,0,6,1,68
77,0,0,7,3,0,0,1,1,1,0,0,0,25,1,68
526,160,57,20,4,0,1,0,0,0,0,0,0,26,1,68
196,315,98,8,0,0,0,3,0,0,0,0,0,4,3,68
86,0,0,4,1,0,0,3,1,0,0,0,0,9,0,68
203,128,28,3,3,0,0,2,1,0,0,0,0,1,1,68
5,72,0,1,1,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
51,142,0,1,2,0,0,1,1,0,0,0,0,0,0,68
0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,68
0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,68
0,0,0,1,5,0,0,7,6,0,0,0,0,0,0,68
0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,68
75,0,0,0,0,0,0,3,2,0,0,0,0,0,0,68
0,0,0,1,0,0,1,9,1,0,0,0,0,0,1,68
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,68
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,68
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,68
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,661,0,0,0,0,0,0,0,0,0,0,2,0,69
0,0,559,0,0,0,0,0,1,0,0,0,0,1,1,69
0,705,0,1,0,0,0,0,0,0,0,0,0,3,1,69
0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,69
0,0,0,2,1,0,0,0,0,0,0,0,0,10,3,69
76,0,0,9,2,0,0,0,0,1,0,0,0,19,1,69
539,156,55,23,3,0,0,1,2,0,0,0,0,28,0,69
197,318,110,7,1,0,0,1,0,0,0,0,0,8,1,69
72,0,0,5,1,0,1,1,2,0,0,0,0,6,0,69
209,137,27,1,2,0,0,3,3,0,0,0,0,2,1,69
10,73,0,2,1,0,0,0,2,0,0,0,0,0,0,69
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,69
49,149,0,0,2,0,0,2,0,0,0,0,0,1,1,69
0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,69
0,0,0,1,2,0,0,7,3,0,0,0,0,0,0,69
0,0,0,0,4,0,1,4,3,0,0,0,0,0,1,69
0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,69
76,0,0,0,0,0,0,5,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,69
0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,69
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,69
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69
28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,69
13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,69
0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,69
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,663,0,0,0,2,0,1,0,0,0,0,1,0,70
0,0,557,1,0,0,0,0,0,0,0,0,0,4,1,70
0,711,0,2,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,1,2,0,0,0,1,0,0,0,0,7,0,70
0,0,0,2,0,0,0,0,1,1,0,0,0,10,2,70
83,0,0,6,6,0,0,1,0,0,0,0,0,23,2,70
554,160,47,14,3,0,0,0,0,0,0,0,0,38,1,70
195,311,107,4,2,0,1,2,0,0,0,0,0,11,0,70
79,0,0,6,2,0,0,0,1,0,0,0,0,5,1,70
215,130,26,3,4,0,0,0,1,0,0,0,0,1,0,70
5,72,0,0,2,0,1,2,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
41,150,0,1,1,0,0,1,0,0,0,0,0,0,1,70
0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,70
0,0,0,0,1,0,0,7,9,0,0,0,0,0,0,70
0,0,0,2,7,0,2,5,6,0,0,0,0,0,0,70
0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,70
74,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70
0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,70
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,70
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71
0,0,665,0,0,0,0,0,0,0,0,0,0,1,0,71
0,0,557,0,0,0,0,0,2,0,0,0,0,1,1,71
0,705,0,3,0,0,1,0,0,0,0,0,0,1,0,71
0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,71
0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,71
80,0,0,11,2,0,0,1,1,0,0,0,0,26,1,71
535,158,50,25,2,0,0,0,0,0,0,0,0,32,2,71
199,315,112,6,1,0,0,2,0,0,0,0,0,8,2,71
75,0,0,4,1,0,0,2,2,0,0,0,0,9,0,71
218,131,31,4,2,0,0,1,0,0,0,0,0,3,0,71
4,75,0,0,0,0,1,0,1,0,0,0,0,0,0,71
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71
47,149,0,0,2,0,0,2,2,0,0,0,0,2,0,71
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,71
0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,71
0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,71
74,0,0,0,0,0,0,2,1,0,0,0,0,0,1,71
0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,71
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,71
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,71
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71
26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,664,0,0,0,0,0,0,0,0,0,0,2,0,72
0,0,558,1,0,0,0,0,1,0,0,0,0,0,0,72
0,712,0,2,1,0,0,0,0,0,0,0,1,4,0,72
0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,72
0,0,0,3,0,0,0,0,0,0,0,0,0,12,1,72
77,0,0,11,3,0,0,0,0,0,0,0,0,14,0,72
548,157,54,15,3,0,0,0,1,0,0,0,0,43,1,72
202,309,95,8,2,0,0,0,0,0,0,0,0,9,4,72
88,0,0,5,0,0,0,2,2,0,0,0,0,11,0,72
216,130,27,1,5,0,0,1,1,0,0,0,0,0,1,72
4,72,0,1,3,0,1,0,0,0,0,0,0,0,2,72
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72
42,144,0,0,5,0,0,1,1,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72
0,0,0,2,1,0,0,13,2,0,0,0,0,0,0,72
0,0,0,1,2,0,1,6,1,0,0,0,0,0,1,72
0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,72
75,0,0,0,0,0,0,6,0,0,0,0,0,0,0,72
0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,72
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,72
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72
28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,72
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,72
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73
0,0,663,0,0,0,0,0,0,0,0,0,0,3,0,73
0,0,557,1,0,0,1,0,0,0,0,0,0,1,0,73
0,718,0,2,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,3,1,0,0,0,0,0,0,0,0,7,2,73
0,0,0,4,0,0,0,0,0,1,0,0,0,8,2,73
80,0,0,4,7,0,0,0,0,0,0,0,0,21,4,73
551,163,57,5,6,0,0,0,2,0,1,0,0,29,2,73
194,317,106,7,0,0,0,2,0,0,0,0,0,4,1,73
86,0,0,8,2,0,0,0,1,0,0,0,0,8,0,73
213,128,29,2,3,0,0,3,0,0,0,0,0,2,1,73
9,71,0,0,4,0,0,1,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73
47,148,0,1,0,0,0,0,0,0,0,0,0,1,1,73
0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,73
0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,73
0,0,0,0,5,0,2,6,4,0,0,0,0,0,1,73
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,73
75,0,0,0,1,0,0,6,0,0,0,0,0,0,0,73
0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,73
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73
29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74
0,0,665,0,0,0,0,0,0,0,0,0,0,2,0,74
0,0,564,0,0,0,0,1,2,0,0,0,0,1,2,74
0,707,0,1,1,0,0,0,0,0,0,0,0,3,2,74
0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,74
0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,74
77,0,0,7,3,0,0,0,0,1,0,0,0,22,3,74
551,154,54,15,3,0,0,0,0,0,0,0,0,36,0,74
199,307,106,6,2,0,0,0,0,0,0,0,0,6,0,74
83,0,0,2,0,0,0,1,1,0,0,0,0,2,0,74
215,135,38,3,2,0,0,1,2,0,0,0,0,0,1,74
10,73,0,3,2,0,1,0,1,0,0,0,0,0,0,74
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,74
45,147,0,0,0,0,0,1,0,0,0,0,0,1,1,74
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,74
0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,74
0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,74
0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,74
74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,74
0,0,0,1,0,0,0,8,1,0,0,0,0,0,1,74
0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,74
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75
0,0,663,0,0,0,0,0,0,0,0,0,0,1,0,75
0,0,558,0,0,0,2,0,0,0,0,0,0,1,0,75
0,710,0,0,0,0,0,0,0,0,0,0,0,3,0,75
0,0,0,7,0,0,0,1,0,0,0,0,0,3,1,75
0,0,0,5,0,0,0,0,0,0,0,0,0,10,2,75
79,0,0,11,3,0,0,0,1,0,0,0,0,16,1,75
557,153,55,12,1,0,0,0,2,0,0,0,0,26,1,75
194,315,108,8,0,0,0,0,0,0,0,0,0,7,0,75
80,0,0,4,2,0,0,1,2,0,0,0,0,8,4,75
218,133,31,3,2,0,0,0,1,0,0,0,0,0,0,75
7,71,0,2,2,0,0,0,2,0,0,0,0,1,0,75
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,75
49,140,0,1,1,0,0,1,0,0,0,0,0,0,0,75
0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,75
0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,75
0,0,0,1,2,0,0,5,6,0,0,0,0,0,1,75
0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,75
76,0,0,0,1,0,1,3,1,0,0,0,0,0,1,75
0,0,0,1,0,0,0,5,2,0,0,0,0,0,1,75
0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,75
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,76
0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,76
0,0,554,1,0,0,1,0,0,0,0,0,0,2,1,76
0,717,0,1,0,0,0,1,0,0,0,0,0,1,1,76
0,0,0,7,0,0,0,0,1,0,0,0,0,7,1,76
0,0,0,5,0,0,1,1,0,1,0,0,0,10,4,76
77,0,0,10,0,0,0,1,0,1,0,0,0,20,1,76
546,156,57,14,2,0,0,1,2,0,0,0,0,32,3,76
194,315,100,7,0,0,0,0,1,0,0,0,0,4,1,76
70,0,0,8,2,0,1,2,0,0,0,0,0,5,0,76
210,128,32,2,7,0,0,0,0,0,0,0,0,0,1,76
8,71,0,1,2,0,0,0,0,0,0,0,0,0,0,76
0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,76
