,alt_bin,Sns,Su_260kg,B,N_0.567kg,N_148kg,N_6kg,N_1250kg,Su_473kg,N_260kg,S_148kg,epoch_start_date,N_473kg,S_750kg,S_1250kg
4559,39,0,0,0,0,0,0,0,0,0,0,2078-07-04 15:00:00,0,0,0
4560,0,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4561,1,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4562,2,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4563,3,1,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4564,4,1,0,0,1,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,664
4565,5,2,0,0,1,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,560
4566,6,2,0,0,0,0,1,0,0,0,0,2079-01-03 06:00:00,0,711,0
4567,7,2,2,1,0,1,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4568,8,12,3,1,1,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4569,9,19,9,1,0,0,0,0,2,0,80,2079-01-03 06:00:00,0,0,0
4570,10,42,14,5,0,0,0,0,0,0,545,2079-01-03 06:00:00,1,160,54
4571,11,7,4,1,0,1,1,0,2,0,202,2079-01-03 06:00:00,0,318,104
4572,12,4,3,3,1,0,1,0,2,0,68,2079-01-03 06:00:00,0,0,0
4573,13,1,2,0,0,1,2,0,3,0,213,2079-01-03 06:00:00,0,137,38
4574,14,0,0,0,2,0,0,0,4,0,8,2079-01-03 06:00:00,0,75,0
4575,15,0,0,1,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4576,16,0,1,0,0,1,0,0,1,0,51,2079-01-03 06:00:00,0,141,0
4577,17,0,1,0,0,2,3,0,0,0,0,2079-01-03 06:00:00,0,0,0
4578,18,0,0,0,0,1,2,0,1,0,0,2079-01-03 06:00:00,0,0,0
4579,19,0,0,0,0,6,8,0,5,0,0,2079-01-03 06:00:00,0,0,0
4580,20,0,0,1,0,2,4,0,0,0,0,2079-01-03 06:00:00,0,0,0
4581,21,0,0,0,0,0,5,0,0,0,76,2079-01-03 06:00:00,0,0,0
4582,22,0,1,1,0,3,5,0,0,0,0,2079-01-03 06:00:00,0,0,0
4583,23,0,1,0,0,0,1,0,1,0,0,2079-01-03 06:00:00,0,0,0
4584,24,0,0,0,0,1,3,0,0,0,0,2079-01-03 06:00:00,0,0,0
4585,25,0,0,0,0,0,0,0,1,0,0,2079-01-03 06:00:00,0,0,0
4586,26,0,0,0,0,0,1,0,0,0,0,2079-01-03 06:00:00,0,0,0
4587,27,0,0,0,0,0,0,0,0,0,25,2079-01-03 06:00:00,0,0,0
4588,28,0,1,0,0,0,0,0,0,0,5,2079-01-03 06:00:00,0,0,0
4589,29,1,0,0,0,0,1,0,3,0,0,2079-01-03 06:00:00,0,0,0
4590,30,0,0,0,0,0,1,0,0,0,0,2079-01-03 06:00:00,0,0,0
4591,31,0,0,0,0,0,0,0,0,0,533,2079-01-03 06:00:00,0,0,0
4592,32,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4593,33,0,0,0,0,0,0,0,0,0,453,2079-01-03 06:00:00,0,0,0
4594,34,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4595,35,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4596,36,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4597,37,0,0,0,0,0,0,0,0,0,104,2079-01-03 06:00:00,0,0,0
4598,38,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4599,39,0,0,0,0,0,0,0,0,0,0,2079-01-03 06:00:00,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4601,1,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4602,2,0,1,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4603,3,1,0,0,0,0,1,0,0,0,0,2079-07-04 21:00:00,0,0,0
4604,4,2,0,0,0,1,0,0,0,0,0,2079-07-04 21:00:00,0,0,669
4605,5,2,0,0,1,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,560
4606,6,1,1,2,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,709,0
4607,7,7,2,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4608,8,9,8,1,0,0,2,0,0,0,0,2079-07-04 21:00:00,0,0,0
4609,9,27,11,0,0,0,0,0,3,0,76,2079-07-04 21:00:00,0,0,0
4610,10,21,17,3,1,0,0,0,5,0,553,2079-07-04 21:00:00,0,151,53
4611,11,11,9,1,0,0,1,0,1,0,192,2079-07-04 21:00:00,0,312,111
4612,12,7,2,3,1,4,1,0,0,0,81,2079-07-04 21:00:00,0,0,0
4613,13,1,4,0,0,1,1,0,3,0,211,2079-07-04 21:00:00,0,134,32
4614,14,0,0,0,0,0,1,0,1,0,5,2079-07-04 21:00:00,0,71,0
4615,15,0,0,3,0,0,1,0,1,0,0,2079-07-04 21:00:00,0,0,0
4616,16,2,1,2,0,0,1,0,2,0,46,2079-07-04 21:00:00,0,148,0
4617,17,0,0,1,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4618,18,0,0,0,0,1,5,0,0,0,0,2079-07-04 21:00:00,0,0,0
4619,19,0,1,2,2,3,4,0,3,0,0,2079-07-04 21:00:00,0,0,0
4620,20,0,0,1,0,1,0,0,1,0,0,2079-07-04 21:00:00,0,0,0
4621,21,0,0,0,0,0,4,0,1,0,73,2079-07-04 21:00:00,0,0,0
4622,22,0,6,1,0,0,6,0,0,0,0,2079-07-04 21:00:00,0,0,0
4623,23,1,0,0,0,1,3,0,1,0,0,2079-07-04 21:00:00,0,0,0
4624,24,0,0,0,0,0,0,0,1,0,0,2079-07-04 21:00:00,0,0,0
4625,25,0,0,0,0,1,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4626,26,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4627,27,0,0,0,0,0,0,0,0,0,25,2079-07-04 21:00:00,0,0,0
4628,28,0,0,0,0,0,0,0,0,0,8,2079-07-04 21:00:00,0,0,0
4629,29,0,1,0,0,3,1,0,4,0,0,2079-07-04 21:00:00,0,0,0
4630,30,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4631,31,0,0,0,0,0,0,0,0,0,525,2079-07-04 21:00:00,0,0,0
4632,32,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4633,33,0,0,0,0,0,0,0,0,0,438,2079-07-04 21:00:00,0,0,0
4634,34,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4635,35,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4636,36,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4637,37,0,0,0,0,0,0,0,0,0,100,2079-07-04 21:00:00,0,0,0
4638,38,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4639,39,0,0,0,0,0,0,0,0,0,0,2079-07-04 21:00:00,0,0,0
4640,0,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4641,1,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4642,2,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4643,3,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4644,4,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,664
4645,5,0,0,0,0,1,0,0,0,0,0,2080-01-03 12:00:00,0,0,556
4646,6,0,2,1,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,705,0
4647,7,8,4,1,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4648,8,4,1,0,0,0,0,0,1,0,0,2080-01-03 12:00:00,0,0,0
4649,9,16,9,1,0,0,0,0,2,0,78,2080-01-03 12:00:00,0,0,0
4650,10,36,19,1,1,0,0,0,6,0,545,2080-01-03 12:00:00,0,154,51
4651,11,4,11,1,0,0,0,0,1,0,194,2080-01-03 12:00:00,0,313,106
4652,12,8,6,0,0,1,2,0,0,0,77,2080-01-03 12:00:00,0,0,0
4653,13,3,2,0,0,1,2,0,2,0,215,2080-01-03 12:00:00,0,128,34
4654,14,1,0,0,0,2,0,0,3,0,8,2080-01-03 12:00:00,0,73,0
4655,15,0,0,0,0,1,0,0,2,0,0,2080-01-03 12:00:00,0,0,0
4656,16,2,1,0,0,0,3,0,1,0,44,2080-01-03 12:00:00,0,148,0
4657,17,0,0,1,1,3,2,0,0,0,0,2080-01-03 12:00:00,0,0,0
4658,18,0,0,1,0,2,4,0,0,0,0,2080-01-03 12:00:00,0,0,0
4659,19,0,0,0,0,5,4,0,5,0,0,2080-01-03 12:00:00,0,0,0
4660,20,0,0,0,0,2,5,0,2,0,0,2080-01-03 12:00:00,0,0,0
4661,21,0,0,0,0,0,6,0,0,0,74,2080-01-03 12:00:00,0,0,0
4662,22,0,1,0,0,5,5,0,0,0,0,2080-01-03 12:00:00,0,0,0
4663,23,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4664,24,0,0,0,0,0,3,0,0,0,0,2080-01-03 12:00:00,0,0,0
4665,25,0,0,0,0,0,0,0,1,0,0,2080-01-03 12:00:00,0,0,0
4666,26,0,0,1,0,0,1,0,0,0,0,2080-01-03 12:00:00,0,0,0
4667,27,0,0,0,0,0,1,0,0,0,27,2080-01-03 12:00:00,0,0,0
4668,28,0,0,0,2,0,0,0,0,0,7,2080-01-03 12:00:00,0,0,0
4669,29,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4670,30,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4671,31,0,0,0,0,0,0,0,0,0,529,2080-01-03 12:00:00,0,0,0
4672,32,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4673,33,0,0,0,0,0,0,0,0,0,453,2080-01-03 12:00:00,0,0,0
4674,34,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4675,35,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4676,36,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4677,37,0,0,0,0,0,1,0,0,0,91,2080-01-03 12:00:00,0,0,0
4678,38,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4679,39,0,0,0,0,0,0,0,0,0,0,2080-01-03 12:00:00,0,0,0
4680,0,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4681,1,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4682,2,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4683,3,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4684,4,1,0,0,0,1,0,0,0,0,0,2080-07-04 03:00:00,0,0,661
4685,5,1,1,2,1,1,0,0,0,0,0,2080-07-04 03:00:00,0,0,555
4686,6,1,1,1,0,0,1,0,0,0,0,2080-07-04 03:00:00,0,705,0
4687,7,3,4,1,0,1,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4688,8,5,4,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4689,9,17,5,3,0,0,1,0,4,1,81,2080-07-04 03:00:00,0,0,0
4690,10,28,19,0,0,0,0,0,3,0,541,2080-07-04 03:00:00,0,159,47
4691,11,5,7,1,1,0,2,0,0,0,194,2080-07-04 03:00:00,0,316,103
4692,12,7,8,1,0,1,1,0,0,0,71,2080-07-04 03:00:00,0,0,0
4693,13,1,2,1,0,2,1,0,2,0,217,2080-07-04 03:00:00,0,137,27
4694,14,0,0,1,2,0,0,0,1,0,8,2080-07-04 03:00:00,0,72,0
4695,15,0,0,0,0,0,0,0,1,0,0,2080-07-04 03:00:00,0,0,0
4696,16,0,1,0,0,0,1,0,1,0,48,2080-07-04 03:00:00,0,148,0
4697,17,0,0,1,1,3,1,0,0,0,0,2080-07-04 03:00:00,0,0,0
4698,18,0,0,0,0,1,6,0,0,0,0,2080-07-04 03:00:00,0,0,0
4699,19,0,2,1,1,2,6,0,3,0,0,2080-07-04 03:00:00,0,0,0
4700,20,0,0,0,0,2,3,0,0,0,0,2080-07-04 03:00:00,0,0,0
4701,21,0,0,0,1,4,1,0,0,0,72,2080-07-04 03:00:00,0,0,0
4702,22,0,0,0,0,1,11,0,0,0,0,2080-07-04 03:00:00,0,0,0
4703,23,0,0,0,0,1,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4704,24,0,0,0,0,0,2,0,0,0,0,2080-07-04 03:00:00,0,0,0
4705,25,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4706,26,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4707,27,0,0,0,0,1,1,0,0,0,33,2080-07-04 03:00:00,0,0,0
4708,28,0,0,0,0,0,0,0,0,0,10,2080-07-04 03:00:00,0,0,0
4709,29,0,0,0,0,1,1,0,1,0,0,2080-07-04 03:00:00,0,0,0
4710,30,0,0,0,0,0,1,0,0,0,0,2080-07-04 03:00:00,0,0,0
4711,31,0,0,0,0,0,0,0,0,0,533,2080-07-04 03:00:00,0,0,0
4712,32,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4713,33,0,1,0,0,0,1,0,0,0,441,2080-07-04 03:00:00,0,0,0
4714,34,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4715,35,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4716,36,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4717,37,0,0,0,0,0,0,0,0,0,90,2080-07-04 03:00:00,0,0,0
4718,38,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4719,39,0,0,0,0,0,0,0,0,0,0,2080-07-04 03:00:00,0,0,0
4720,0,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4721,1,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4722,2,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4723,3,1,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4724,4,1,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,663
4725,5,2,2,0,0,1,1,0,0,0,0,2081-01-02 18:00:00,0,0,561
4726,6,3,1,1,2,0,0,1,1,0,0,2081-01-02 18:00:00,0,708,0
4727,7,8,2,2,0,0,0,0,0,1,0,2081-01-02 18:00:00,0,0,0
4728,8,10,4,1,0,0,0,0,1,0,0,2081-01-02 18:00:00,0,0,0
4729,9,18,8,1,0,0,0,0,4,3,79,2081-01-02 18:00:00,0,0,0
4730,10,34,13,0,0,0,1,0,3,0,548,2081-01-02 18:00:00,0,154,58
4731,11,8,4,0,0,0,0,0,0,0,203,2081-01-02 18:00:00,0,308,108
4732,12,7,3,0,0,2,1,0,3,0,90,2081-01-02 18:00:00,0,0,0
4733,13,1,6,3,0,0,0,0,3,0,212,2081-01-02 18:00:00,0,131,31
4734,14,0,1,1,0,1,1,0,2,0,4,2081-01-02 18:00:00,0,73,0
4735,15,0,0,1,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4736,16,0,1,0,0,0,1,0,1,0,44,2081-01-02 18:00:00,0,148,0
4737,17,0,0,0,1,2,5,0,0,0,0,2081-01-02 18:00:00,0,0,0
4738,18,0,0,0,0,3,6,0,1,0,0,2081-01-02 18:00:00,0,0,0
4739,19,0,1,0,0,4,3,0,5,0,0,2081-01-02 18:00:00,0,0,0
4740,20,0,0,0,0,2,4,0,0,0,0,2081-01-02 18:00:00,0,0,0
4741,21,0,0,0,0,1,5,0,0,0,75,2081-01-02 18:00:00,0,0,0
4742,22,0,1,0,0,1,4,0,0,0,0,2081-01-02 18:00:00,0,0,0
4743,23,0,0,0,0,0,3,0,1,0,0,2081-01-02 18:00:00,0,0,0
4744,24,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4745,25,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4746,26,0,0,1,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4747,27,0,0,0,0,0,0,0,0,0,21,2081-01-02 18:00:00,0,0,0
4748,28,0,0,0,0,0,0,0,0,0,9,2081-01-02 18:00:00,0,0,0
4749,29,0,1,0,0,0,1,0,3,0,0,2081-01-02 18:00:00,0,0,0
4750,30,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4751,31,0,0,0,0,0,0,0,0,0,521,2081-01-02 18:00:00,0,0,0
4752,32,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4753,33,0,0,0,0,0,0,0,0,0,450,2081-01-02 18:00:00,0,0,0
4754,34,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4755,35,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4756,36,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4757,37,0,0,0,0,0,0,0,0,0,95,2081-01-02 18:00:00,0,0,0
4758,38,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4759,39,0,0,0,0,0,0,0,0,0,0,2081-01-02 18:00:00,0,0,0
4760,0,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4761,1,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4762,2,1,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4763,3,1,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4764,4,1,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,665
4765,5,1,0,0,2,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,558
4766,6,1,0,1,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,701,0
4767,7,4,1,1,0,0,0,0,1,0,0,2081-07-04 09:00:00,0,0,0
4768,8,9,3,0,0,0,2,0,0,0,0,2081-07-04 09:00:00,0,0,0
4769,9,20,10,6,0,0,0,0,3,0,82,2081-07-04 09:00:00,0,0,0
4770,10,33,10,2,1,0,0,0,6,0,550,2081-07-04 09:00:00,1,159,57
4771,11,3,5,0,1,0,1,0,2,0,190,2081-07-04 09:00:00,0,313,108
4772,12,7,7,0,1,0,1,0,1,0,78,2081-07-04 09:00:00,0,0,0
4773,13,0,1,0,0,2,2,0,3,0,213,2081-07-04 09:00:00,0,131,27
4774,14,0,2,1,0,0,1,0,2,0,3,2081-07-04 09:00:00,0,74,0
4775,15,0,0,1,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4776,16,0,1,0,0,0,2,0,0,0,49,2081-07-04 09:00:00,0,148,0
4777,17,0,0,1,0,1,1,0,0,0,0,2081-07-04 09:00:00,0,0,0
4778,18,0,0,0,0,3,6,0,0,0,0,2081-07-04 09:00:00,0,0,0
4779,19,0,1,0,2,2,6,0,3,0,0,2081-07-04 09:00:00,0,0,0
4780,20,0,0,1,0,1,2,0,0,0,0,2081-07-04 09:00:00,0,0,0
4781,21,0,0,0,0,1,2,0,0,0,76,2081-07-04 09:00:00,0,0,0
4782,22,0,3,0,0,1,9,0,0,0,0,2081-07-04 09:00:00,0,0,0
4783,23,0,0,0,0,1,5,0,1,0,0,2081-07-04 09:00:00,0,0,0
4784,24,0,0,0,0,0,5,0,0,0,0,2081-07-04 09:00:00,0,0,0
4785,25,0,0,0,0,0,1,0,0,0,0,2081-07-04 09:00:00,0,0,0
4786,26,0,0,1,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4787,27,0,0,0,0,0,0,0,0,0,29,2081-07-04 09:00:00,0,0,0
4788,28,0,0,0,0,0,0,0,1,0,6,2081-07-04 09:00:00,0,0,0
4789,29,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4790,30,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4791,31,0,0,0,0,0,0,0,0,0,529,2081-07-04 09:00:00,0,0,0
4792,32,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4793,33,0,0,0,0,0,0,0,0,0,444,2081-07-04 09:00:00,0,0,0
4794,34,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4795,35,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4796,36,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4797,37,0,0,0,0,0,0,0,0,0,104,2081-07-04 09:00:00,0,0,0
4798,38,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4799,39,0,0,0,0,0,0,0,0,0,0,2081-07-04 09:00:00,0,0,0
4800,0,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4801,1,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4802,2,0,0,1,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4803,3,2,0,0,0,0,0,0,1,0,0,2082-01-03 00:00:00,0,0,0
4804,4,2,0,0,1,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,663
4805,5,4,1,1,0,0,1,0,0,0,0,2082-01-03 00:00:00,0,0,555
4806,6,1,1,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,711,0
4807,7,5,1,1,0,0,0,0,1,0,0,2082-01-03 00:00:00,0,0,0
4808,8,5,3,1,0,0,1,0,0,0,0,2082-01-03 00:00:00,0,0,0
4809,9,17,13,2,0,0,1,0,3,0,82,2082-01-03 00:00:00,0,0,0
4810,10,33,7,3,0,0,0,0,1,0,548,2082-01-03 00:00:00,1,155,57
4811,11,4,8,0,0,0,0,0,0,0,196,2082-01-03 00:00:00,0,320,110
4812,12,7,7,1,0,2,1,0,1,0,80,2082-01-03 00:00:00,0,0,0
4813,13,2,3,0,0,3,2,0,5,0,213,2082-01-03 00:00:00,0,133,25
4814,14,0,0,1,0,0,0,0,3,0,8,2082-01-03 00:00:00,0,73,0
4815,15,0,0,0,0,0,1,0,3,0,0,2082-01-03 00:00:00,0,0,0
4816,16,1,1,1,0,0,1,0,0,0,47,2082-01-03 00:00:00,0,145,0
4817,17,0,0,0,1,4,2,0,1,0,0,2082-01-03 00:00:00,0,0,0
4818,18,0,1,0,0,2,1,0,1,0,0,2082-01-03 00:00:00,0,0,0
4819,19,0,0,1,1,3,7,0,5,0,0,2082-01-03 00:00:00,0,0,0
4820,20,0,0,0,0,0,1,0,0,0,0,2082-01-03 00:00:00,0,0,0
4821,21,0,0,0,1,0,1,0,1,0,73,2082-01-03 00:00:00,0,0,0
4822,22,0,1,0,0,2,11,0,0,0,0,2082-01-03 00:00:00,0,0,0
4823,23,0,1,1,0,1,2,0,0,0,0,2082-01-03 00:00:00,0,0,0
4824,24,0,0,0,0,0,2,0,1,0,0,2082-01-03 00:00:00,0,0,0
4825,25,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4826,26,0,0,1,0,0,1,0,0,0,0,2082-01-03 00:00:00,0,0,0
4827,27,0,0,1,0,0,1,0,0,0,33,2082-01-03 00:00:00,0,0,0
4828,28,0,0,0,0,0,0,0,0,0,9,2082-01-03 00:00:00,0,0,0
4829,29,0,0,0,0,1,0,0,3,0,0,2082-01-03 00:00:00,0,0,0
4830,30,0,0,0,0,0,0,0,1,0,0,2082-01-03 00:00:00,0,0,0
4831,31,0,1,0,0,0,0,0,0,0,519,2082-01-03 00:00:00,0,0,0
4832,32,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4833,33,0,0,0,0,0,0,0,0,0,446,2082-01-03 00:00:00,0,0,0
4834,34,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4835,35,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4836,36,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4837,37,0,0,0,0,0,1,0,0,0,97,2082-01-03 00:00:00,0,0,0
4838,38,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4839,39,0,0,0,0,0,0,0,0,0,0,2082-01-03 00:00:00,0,0,0
4840,0,0,0,0,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
4841,1,0,0,0,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
4842,2,0,0,0,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
4843,3,1,0,0,0,0,0,1,0,0,0,2082-07-04 15:00:00,0,0,0
4844,4,2,0,1,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,666
4845,5,0,0,1,0,2,0,0,0,0,0,2082-07-04 15:00:00,0,0,560
4846,6,2,2,0,1,0,1,0,0,0,0,2082-07-04 15:00:00,0,703,0
4847,7,7,10,2,0,0,1,0,0,0,0,2082-07-04 15:00:00,0,0,0
4848,8,14,0,4,0,1,0,0,1,0,0,2082-07-04 15:00:00,0,0,0
4849,9,20,7,2,0,0,0,0,3,1,80,2082-07-04 15:00:00,0,0,0
4850,10,32,11,2,1,2,1,0,3,0,541,2082-07-04 15:00:00,0,152,52
4851,11,11,2,1,0,0,1,0,0,0,199,2082-07-04 15:00:00,0,305,106
4852,12,6,6,1,1,0,1,0,0,0,80,2082-07-04 15:00:00,0,0,0
4853,13,0,3,1,0,0,0,0,1,0,216,2082-07-04 15:00:00,0,126,29
4854,14,0,0,0,1,1,1,0,4,0,7,2082-07-04 15:00:00,0,70,0
4855,15,0,0,0,0,0,2,0,0,0,0,2082-07-04 15:00:00,0,0,0
4856,16,0,2,1,0,1,2,0,2,0,44,2082-07-04 15:00:00,0,151,0
4857,17,0,0,0,0,3,2,0,0,0,0,2082-07-04 15:00:00,0,0,0
4858,18,0,0,0,0,3,2,0,0,0,0,2082-07-04 15:00:00,0,0,0
4859,19,0,0,0,0,2,2,0,11,0,0,2082-07-04 15:00:00,0,0,0
4860,20,0,0,1,0,1,1,0,3,0,0,2082-07-04 15:00:00,0,0,0
4861,21,0,0,1,0,3,6,0,0,0,75,2082-07-04 15:00:00,0,0,0
4862,22,0,2,0,1,1,6,0,0,0,0,2082-07-04 15:00:00,0,0,0
4863,23,0,0,0,0,0,2,0,1,0,0,2082-07-04 15:00:00,0,0,0
4864,24,0,0,0,0,0,1,0,0,0,0,2082-07-04 15:00:00,0,0,0
4865,25,0,0,0,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
4866,26,0,0,1,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
4867,27,0,0,0,0,0,0,0,0,0,22,2082-07-04 15:00:00,0,0,0
4868,28,0,1,0,0,0,0,0,0,0,9,2082-07-04 15:00:00,0,0,0
4869,29,0,0,0,0,0,0,0,2,0,0,2082-07-04 15:00:00,0,0,0
4870,30,0,0,0,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
4871,31,0,0,0,0,0,1,0,0,0,522,2082-07-04 15:00:00,0,0,0
4872,32,0,0,0,0,1,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
4873,33,0,0,0,0,0,0,0,0,0,449,2082-07-04 15:00:00,0,0,0
4874,34,0,0,0,0,0,0,0,0,0,0,2082-07-04 15:00:00,0,0,0
